REF#,id,name,ref,is_company,customer,supplier,parent_id,type,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment
base.res_partner_s117,base.res_partner_098,"ศุภางค์ พานิชย์, ร้าน",S117,TRUE,TRUE,FALSE,,Default,120/1 หมู่ 1 ถ.ดอยสะเก็ดบ่อสร้าง,ต.แม่คือ อ.ดอยสะเก็ด,50220,เชียงใหม่,base.th,089-915-4131,,,,base.res_partner_category_wholesaler,,
base.res_partner_s117,base.res_partner_099,กรุงเทพ (ขนส่ง),S117,FALSE,TRUE,FALSE,"ศุภางค์ พานิชย์, ร้าน",Shipping,นิ่มซี่เส็งขนส่ง สาย 2,พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s116,base.res_partner_100,สวนธน ไบค์พลัส,S116,TRUE,TRUE,FALSE,,Default,519/694-695 ประชาอุทิศ,เขตทุ่งครุ,10140,กรุงเทพ,base.th,02-462-8404,081-899-6223,,,base.res_partner_category_wholesaler,,
base.res_partner_s115,base.res_partner_101,ศรีสะเกษจักรยาน,S115,TRUE,TRUE,FALSE,,Default,975/1-4 ถ.ขุขันธ์ อ.เมือง,,,ศรีสะเกษ,base.th,045-613648,,,,base.res_partner_category_wholesaler,,
base.res_partner_s115,base.res_partner_102,กรุงเทพ (ขนส่ง),S115,FALSE,TRUE,FALSE,ศรีสะเกษจักรยาน,Shipping,โชคเจ้าสัว,,,,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s114,base.res_partner_103,สุชาติจักรยาน,S114,TRUE,TRUE,FALSE,,Default,67/3 ต.หัวไทร,อ.หัวไทร,80170,นครศรีธรรมราช,base.th,089-2910747,0-7538-9531,,,base.res_partner_category_wholesaler,,
base.res_partner_s114,base.res_partner_104,กรุงเทพฯ(ขนส่ง),S114,FALSE,TRUE,FALSE,สุชาติจักรยาน,Shipping,สี่สหายขนส่ง(1998) 103/1 แสมดำ,บางขุนเทียน สะแกงาม,,กรุงเทพ,base.th,0-2451-6712-16,,,,base.res_partner_category_wholesaler,,
base.res_partner_s113,base.res_partner_105,สำนักงานรักษาความปลอดภัยองค์การสงเคราะห์ทหารผ่านศึก,S113,TRUE,TRUE,FALSE,,Default,131 ถ.วิภาวดีรังสิต,แขวงสามเสนใน เขตพญาไท,10400,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s112,base.res_partner_106,"สยามยูไนเต็ดสตีล(1995), บจก.",S112,TRUE,TRUE,FALSE,,Default,9 ซอยจี 5 ถ.ปกรณ์สงเคราะห์ราษฎร์,ต.ห้วยโป่ง อ.เมือง,21150,ระยอง,base.th,0-3868-5155,0-3868-4115,,,base.res_partner_category_wholesaler,,
base.res_partner_s111,base.res_partner_107,"ศูนย์ครุภัณฑ์วิทย์และเครื่องเขียน, บจก.",S111,TRUE,TRUE,FALSE,,Default,141/29 ม.3 ถ.เอกชัย,แขวงบางบอน เขตบางบอน,10150,กรุงเทพ,base.th,0-2416-3905-8,084-673-2227,,,base.res_partner_category_wholesaler,,
base.res_partner_s110,base.res_partner_108,ซุปเปอร์ทอยส์,S110,TRUE,TRUE,FALSE,,Default,41637 ต.ปะแรด,อ.บ้านโป่ง,,ราชบุรี,base.th,085-177-9728,0-3222-1915,,,base.res_partner_category_wholesaler,,
base.res_partner_s110,base.res_partner_109,กรุงเทพ (ขนส่ง),S110,FALSE,TRUE,FALSE,ซุปเปอร์ทอยส์,Shipping,นิวมิตร สาย 3,ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0071,0-2888-1372,,,base.res_partner_category_wholesaler,,
base.res_partner_s108,base.res_partner_110,"ซันมอเตอร์คาร์, บจก.",S108,TRUE,TRUE,FALSE,,Default,370 ถ.ศรีนครินทร์,ต.สำโรงเหนือ อ.เมือง,,สมุทรปราการ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s107,base.res_partner_111,"สหพานิช เชียงใหม่, หจก.",S107,TRUE,TRUE,FALSE,,Default,62 ถ.โชตนา,ต.ช้างเผือก อ.เมือง,50000,เชียงใหม่,base.th,0-5322-0999,089-817-3051,,,base.res_partner_category_wholesaler,,
base.res_partner_s107,base.res_partner_112,กรุงเทพ (ขนส่ง),S107,FALSE,TRUE,FALSE,"สหพานิช เชียงใหม่, หจก.",Shipping,โชคไพศาล ศูนย์ขนส่ง 1,บางแวก ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2410-3419,0-2410-3136,,,base.res_partner_category_wholesaler,,
base.res_partner_s106,base.res_partner_113,"สยามแม็คโคร,บมจ. สาขา นครสวรรค์",S106,TRUE,TRUE,FALSE,,Default,67/15 ม.6,,,นครสวรรค์,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s105,base.res_partner_114,"สยามแม็คโคร,บมจ. สาขา สุราษฎร์ธานี",S105,TRUE,TRUE,FALSE,,Default,216 ม.4 ถ.ชนเกษม,ต.มะขามเตี้ย อ.เมือง,,สุราษฎร์ธานี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s104,base.res_partner_115,"สยามแม็คโคร,บมจ. สาขา โคราช",S104,TRUE,TRUE,FALSE,,Default,523 ถ.มิตรภาพ-หนองคาย,ต.ในเมือง อ.เมือง,30000,นครราชสีมา,base.th,0-4423-0477-90,,,,base.res_partner_category_wholesaler,,
base.res_partner_s103,base.res_partner_116,"โซลูชั่นส์ เอ็กซเพรส, บจก.",S103,TRUE,TRUE,FALSE,,Default,อิงบุญอาพาร์ทเม้นท์ ห้องเลขที่ 109 ชั้น 1 เลขที่ 1.ซ.วชิรธรร ถ.สุขุมวิท 101/1,ต.บางจาก อ.พระโขนง,10260,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s102,base.res_partner_117,"สยามแม็คโคร,บมจ. สาขา สระแก้ว",S102,TRUE,TRUE,FALSE,,Default,1000 ถ.สุวรรณศร,ต.สระแก้ว อ.เมือง,27000,สระแก้ว,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s101,base.res_partner_118,"สยามแม็คโคร,บมจ. สาขา ระยอง",S101,TRUE,TRUE,FALSE,,Default,8/2 ม.3,,21000,ระยอง,base.th,0-3887-5300,,,,base.res_partner_category_wholesaler,,
base.res_partner_s100,base.res_partner_119,"สยามแม็คโคร,บมจ. สาขา ปราณบุรี",S100,TRUE,TRUE,FALSE,,Default,567 ม.3,,77120,ประจวบคีรีขันธ์,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s099,base.res_partner_120,"สยามแม็คโคร,บมจ. สาขา เพชรบุรี",S099,TRUE,TRUE,FALSE,,Default,103 ม.1,,76000,เพชรบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s098,base.res_partner_121,"สยามแม็คโคร,บมจ. สาขา สุพรรณบุรี",S098,TRUE,TRUE,FALSE,,Default,290/2 ม.4,,72000,สุพรรณบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s097,base.res_partner_122,"สยามแม็คโคร,บมจ. สาขา นครปฐม",S097,TRUE,TRUE,FALSE,,Default,86 ม.13,,,นครปฐม,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s096,base.res_partner_123,"สยามแม็คโคร,บมจ. สาขา ฉะเชิงเทรา",S096,TRUE,TRUE,FALSE,,Default,21/4 ม.5,,24000,ฉะเชิงเทรา,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s095,base.res_partner_124,"สยามแม็คโคร,บมจ. สาขา สระบุรี",S095,TRUE,TRUE,FALSE,,Default,66/3 ม.2,,18000,สระบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s094,base.res_partner_125,"สยามแม็คโคร,บมจ. สาขา ชลบุรี",S094,TRUE,TRUE,FALSE,,Default,55/3 ม.2 ถ.สุขุมวิท,ต.เสม็ด อ.เมือง,20000,ชลบุรี,base.th,0-3827-9201,,,,base.res_partner_category_wholesaler,,
base.res_partner_s093,base.res_partner_126,"สยามแม็คโคร,บมจ. สาขา สามเสน",S093,TRUE,TRUE,FALSE,,Default,935/11 ถ.สามเสน,แขวงถนนนครไชยศรี เขตดุสิต,10300,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s092,base.res_partner_127,"สยามแม็คโคร,บมจ. สาขา สาทร",S092,TRUE,TRUE,FALSE,,Default,1 ถ.นราธิวาสราชนคริทร์,แขวงทุ่งวัดดอน เขตสาทร,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s091,base.res_partner_128,"สยามแม็คโคร,บมจ. สาขา จรัญสนิทวงศ์",S091,TRUE,TRUE,FALSE,,Default,"521,521/27 ถ.จรัญสนิทวงศ์",บางขุนศรี เขตบางกอกน้อย,10700,กรุงเทพ,base.th,0-2864-5714,,,,base.res_partner_category_wholesaler,,
base.res_partner_s090,base.res_partner_129,"สยามแม็คโคร,บมจ. สาขา รังสิต",S090,TRUE,TRUE,FALSE,,Default,189 ถ.พหลโยธิน,ต.ประชาธิปัตย์ อ.ธัญบุรี,12130,ปทุมธานี,base.th,0-2992-1011,,,,base.res_partner_category_wholesaler,,
base.res_partner_s089,base.res_partner_130,"สยามแม็คโคร,บมจ. สาขา บางบอน",S089,TRUE,TRUE,FALSE,,Default,40/8 ม.10 ถ.สายวงแหวนแยก/เอกชัยเพชรเกษม,แขวงบางบอน เขตบางบอน,10150,กรุงเทพ,base.th,0-2416-0074,,,,base.res_partner_category_wholesaler,,
base.res_partner_s088,base.res_partner_131,"สยามแม็คโคร,บมจ. สาขา ศรีนครินทร์",S088,TRUE,TRUE,FALSE,,Default,422 ม.5 ถ.ศรีนครินทร์,ต.สำโรงเหนือ อ.เมือง,10270,สมุทรปราการ,base.th,0-2383-4104,,,,base.res_partner_category_wholesaler,,
base.res_partner_s087,base.res_partner_132,"สยามแม็คโคร,บมจ. สาขา แจ้งวัฒนะ",S087,TRUE,TRUE,FALSE,,Default,34/54 ม.1 ถ.แจ้งวัฒนะ,ต.คลองเกลือ อ.ปากเกร็ด,11120,นนทบุรี,base.th,0-2574-0670,,,,base.res_partner_category_wholesaler,,
base.res_partner_s086,base.res_partner_133,"สยามแม็คโคร,บมจ. สาขา ลาดพร้าว",S086,TRUE,TRUE,FALSE,,Default,3498 ม.1 ถ.ลาดพร้าว,แขวงคลองจั่น เขตบางกะปิ,10240,กรุงเทพ,base.th,0-2375-2781,,,,base.res_partner_category_wholesaler,,
base.res_partner_s085,base.res_partner_134,สุธี พรหมวรานนท์,S085,TRUE,TRUE,FALSE,,Default,5/1119 ม.10 มบ.ประชาชื่น ซ.2 ถ.สามัคคี-ติวานนท์,ต.บางตลาด อ.ปากเกร็ด,11120,นนทบุรี,base.th,081-844-8005,,,,base.res_partner_category_wholesaler,,
base.res_partner_s084,base.res_partner_135,"สมชัยแปดริ้วมอเตอร์, บจก.",S084,TRUE,TRUE,FALSE,,Default,72/48 ถ.ศุขประยูร,ต.หน้าเมือง อ.เมือง,24000,ฉะเชิงเทรา,base.th,0-3882-2932-3,,,,base.res_partner_category_wholesaler,,
base.res_partner_s078,base.res_partner_136,ส.ชายจักรยาน,S078,TRUE,TRUE,FALSE,,Default,ข้างซอย 4/2 ถ.บ้านฉาง-พยูน,อ.บ้านฉาง,,ระยอง,base.th,0-3860-5526,086-633-5884,,,base.res_partner_category_wholesaler,,
base.res_partner_s078,base.res_partner_137,กรุงเทพ (ขนส่ง),S078,FALSE,TRUE,FALSE,ส.ชายจักรยาน,Shipping,พรกิจ ซ.2 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-2033,0-2888-0535-6,,,base.res_partner_category_wholesaler,,
base.res_partner_s077,base.res_partner_138,เอ็มซี. อิเล็คตริคอล (คุณสุจิตรา),S077,TRUE,TRUE,FALSE,,Default,366 ม.1 ต.ตลาด,อ.ไชยา,,สุราษฎร์ธานี,base.th,081-9791277,,,,base.res_partner_category_wholesaler,,
base.res_partner_s076,base.res_partner_139,"สมจิตร, ร้าน",S076,TRUE,TRUE,FALSE,,Default,45/11 ม.7 ต.โคกกลอย,อ.ตะกั่วป่า,,พังงา,base.th,089-474-0711,,,,base.res_partner_category_wholesaler,,
base.res_partner_s076,base.res_partner_140,กรุงเทพ (ขนส่ง),S076,FALSE,TRUE,FALSE,"สมจิตร, ร้าน",Shipping,โชคสถาพร ศูนย์ขนส่ง 3,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_s075,base.res_partner_141,"เอส.เอ ออโต้บอดี้ เซอร์วิส, บจก.",S075,TRUE,TRUE,FALSE,,Default,26/7 ม.5 ถ.ศรีนครินทร์,ต.บางเมือง อ.เมือง,,สมุทรปราการ,base.th,0-2703-0958,,,,base.res_partner_category_wholesaler,,
base.res_partner_s074,base.res_partner_142,สมศักดิ์จักรยาน,S074,TRUE,TRUE,FALSE,,Default,56/8-9 ม.5 ถ.รังสิต-ปทุมธานี,ต.ประชาธิปัตย์ อ.ธัญบุรี,12130,ปทุมธานี,base.th,0-2532-2684,,,,base.res_partner_category_wholesaler,,
base.res_partner_s072,base.res_partner_143,สุรัตน์ จักรยาน,S072,TRUE,TRUE,FALSE,,Default,26 ถ.อุบลนุสรณ์,อ.เมือง,,พัทลุง,base.th,089-295-5388,,,,base.res_partner_category_wholesaler,,
base.res_partner_s071,base.res_partner_144,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)",S071,TRUE,TRUE,FALSE,,Default,40973 ถ.ศรีภูมิ,ต.ศรีภูมิ อ.เมือง,50200,เชียงใหม่,base.th,0-5351-3404,,,,base.res_partner_category_wholesaler,,
base.res_partner_s071,base.res_partner_145,กรุงเทพ (ขนส่ง),S071,FALSE,TRUE,FALSE,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)",Shipping,โชคไพศาล ศูนย์ขนส่ง 1,บางแวก ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2410-3419,0-2410-3136,,,base.res_partner_category_wholesaler,,
