ERROR,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
NO,sale_order_1006605,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,นงอะไหล่ยนต์ & คลังจักรยาน,1004300,2013-02-07,product.list0,10,from stock,เครื่องชาร์จแบตเตอรี่ 36V 12AH,** ส่งไปรษณีย์ **,ELC016,3,base.user_root,735,อัน
NO,sale_order_1006606,Rayong city bike,Rayong city bike,Rayong city bike,1004301,2013-02-07,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006606,Rayong city bike,Rayong city bike,Rayong city bike,1004301,2013-02-07,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006606,Rayong city bike,Rayong city bike,Rayong city bike,1004301,2013-02-07,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006606,Rayong city bike,Rayong city bike,Rayong city bike,1004301,2013-02-07,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006606,Rayong city bike,Rayong city bike,Rayong city bike,1004301,2013-02-07,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006588,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1004283,2013-02-06,product.list0,110,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",,MFS20K,2,base.user_root,2310,คัน
NO,sale_order_1006588,พูนสินจักรยาน,พูนสินจักรยาน,พูนสินจักรยาน,1004283,2013-02-06,product.list0,120,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีขาว",,MFS20W,3,base.user_root,2310,คัน
NO,sale_order_1006589,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,หงษ์ฟ้าเกียรติศักดิ์,1004284,2013-02-06,product.list0,10,from stock,วงล้อเหล็ก 16 x 1.75 ชุบโครเมี่ยม,** ราคาเนต **,RIM025C,500,base.user_root,54,คู่
NO,sale_order_1006591,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004286,2013-02-06,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,2,base.user_root,1839,คัน
NO,sale_order_1006591,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004286,2013-02-06,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีน้ำตาลเข้ม YS-760",,MMM16N,2,base.user_root,1839,คัน
NO,sale_order_1006591,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,เจี่ยง่วนเฮง,1004286,2013-02-06,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,3,base.user_root,1839,คัน
NO,sale_order_1006592,"วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา",1004287,2013-02-06,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",,MFS20K,1,base.user_root,2360,คัน
NO,sale_order_1006592,"วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา",1004287,2013-02-06,product.list0,20,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีขาว",,MFS20W,2,base.user_root,2360,คัน
NO,sale_order_1006592,"วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา",1004287,2013-02-06,product.list0,30,from stock,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีน้ำตาล",,MFV27N,1,base.user_root,5391,คัน
NO,sale_order_1006592,"วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา","วัฒนพานิช, อยุธยา",1004287,2013-02-06,product.list0,50,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,2,base.user_root,1890,คัน
NO,sale_order_1006593,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004288,2013-02-06,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",** ด่วน!_x000D_,MC320R,2,base.user_root,4350,คัน
NO,sale_order_1006593,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004288,2013-02-06,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",** ด่วน!,MC320SB,2,base.user_root,4350,คัน
NO,sale_order_1006593,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004288,2013-02-06,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",** ด่วน!,MC320S,1,base.user_root,4350,คัน
NO,sale_order_1006593,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004288,2013-02-06,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",** ด่วน!,MC320K,1,base.user_root,4350,คัน
NO,sale_order_1006593,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004288,2013-02-06,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",** ด่วน!,MC320P,1,base.user_root,4350,คัน
NO,sale_order_1006595,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004290,2013-02-06,product.list0,10,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีขาว (YS701),,MSP7CW,4,base.user_root,3450,คัน
NO,sale_order_1006595,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004290,2013-02-06,product.list0,20,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีดำ (YS728),,MSP7CK,3,base.user_root,3450,คัน
NO,sale_order_1006595,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004290,2013-02-06,product.list0,30,from stock,จักรยาน MEADOW ROAD BIKE รุ่น SPRINT 700C สีฟ้า (YS7788),,MSP7CSB,3,base.user_root,3450,คัน
NO,sale_order_1006596,พรทิพย์อะไหล่,พรทิพย์อะไหล่,พรทิพย์อะไหล่,1004291,2013-02-06,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006576,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,1004271,2013-02-05,product.list0,10,from stock,"ชุดใหญ่ 26""SPORT  ไม่มีกุญแจคอ ลูไซด์แดงแก่ * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอ SPORT, บันได, พักเท้า, ขาตั้ง, ขาตะกร้า *",,OEM_ESSO_26_R,10,base.user_root,680,ชุด
NO,sale_order_1006577,ซินฮวดจักรยาน,ซินฮวดจักรยาน,ซินฮวดจักรยาน,1004272,2013-02-05,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006577,ซินฮวดจักรยาน,ซินฮวดจักรยาน,ซินฮวดจักรยาน,1004272,2013-02-05,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006577,ซินฮวดจักรยาน,ซินฮวดจักรยาน,ซินฮวดจักรยาน,1004272,2013-02-05,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006577,ซินฮวดจักรยาน,ซินฮวดจักรยาน,ซินฮวดจักรยาน,1004272,2013-02-05,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006577,ซินฮวดจักรยาน,ซินฮวดจักรยาน,ซินฮวดจักรยาน,1004272,2013-02-05,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006579,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004274,2013-02-05,product.list0,30,from stock,ชุดขาจานโซ่สลัก 44T ชุบ ED พร้อมบังจาน,,CCW004C,500,base.user_root,46,ชุด
NO,sale_order_1006579,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004274,2013-02-05,product.list0,110,from stock,"ขาตะกร้า 20"" ยาว 320 มม., 5.6 มม., ชุบดำ",(ไทย),BSY001,500,base.user_root,12,อัน
NO,sale_order_1006581,บุญลือจักรยาน,บุญลือจักรยาน,บุญลือจักรยาน,1004276,2013-02-05,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,2,base.user_root,4485,คัน
NO,sale_order_1006581,บุญลือจักรยาน,บุญลือจักรยาน,บุญลือจักรยาน,1004276,2013-02-05,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006581,บุญลือจักรยาน,บุญลือจักรยาน,บุญลือจักรยาน,1004276,2013-02-05,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
NO,sale_order_1006582,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1004277,2013-02-05,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006582,"พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด","พงษ์เจริญจักรยาน, ร้อยเอ็ด",1004277,2013-02-05,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",,MC320K,1,base.user_root,4485,คัน
